,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,possui_celular,possui_fone_comercial,possui_fone,possui_email,qt_pessoas_residencia,mau,sexo_M,posse_de_veiculo_Y,posse_de_imovel_Y
1375,1,Commercial associate,Higher education,Married,House / apartment,32.21643835616438,0.2493150684931507,1,0,0,0,3.0,False,True,True,True
1376,1,Commercial associate,Higher education,Married,House / apartment,32.21643835616438,0.2493150684931507,1,0,0,0,3.0,False,True,True,True
1377,0,Working,Secondary / secondary special,Single / not married,House / apartment,49.23835616438356,5.252054794520548,1,1,1,0,1.0,False,True,False,True
1378,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.43835616438356,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True
1379,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.43835616438356,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True
1380,0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.43835616438356,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True
1381,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,37.83561643835616,3.43013698630137,1,0,1,0,1.0,False,False,False,True
1382,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,37.83561643835616,3.43013698630137,1,0,1,0,1.0,False,False,False,True
1383,0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,27.019178082191782,5.849315068493151,1,1,0,0,1.0,False,True,True,True
1384,0,Pensioner,Secondary / secondary special,Married,House / apartment,63.79726027397261,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True
1385,0,Pensioner,Secondary / secondary special,Married,House / apartment,56.88493150684931,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1386,0,Working,Secondary / secondary special,Single / not married,House / apartment,38.53150684931507,14.591780821917808,1,0,0,0,1.0,False,True,True,True
1387,0,Working,Secondary / secondary special,Single / not married,House / apartment,38.53150684931507,14.591780821917808,1,0,0,0,1.0,False,True,True,True
1388,0,Working,Secondary / secondary special,Single / not married,House / apartment,38.53150684931507,14.591780821917808,1,0,0,0,1.0,False,True,True,True
1389,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1390,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1391,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1392,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1393,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1394,0,Working,Secondary / secondary special,Married,House / apartment,64.12602739726027,7.16986301369863,1,0,0,0,2.0,False,True,False,True
1395,2,Working,Secondary / secondary special,Married,House / apartment,41.64931506849315,1.8465753424657532,1,0,0,0,4.0,False,True,True,True
1396,2,Working,Secondary / secondary special,Married,House / apartment,41.64931506849315,1.8465753424657532,1,0,0,0,4.0,False,True,True,True
1397,2,Working,Secondary / secondary special,Married,House / apartment,41.64931506849315,1.8465753424657532,1,0,0,0,4.0,False,True,True,True
1398,3,Commercial associate,Secondary / secondary special,Married,House / apartment,41.81369863013698,4.586301369863014,1,0,0,0,5.0,False,True,True,False
1399,3,Commercial associate,Secondary / secondary special,Married,House / apartment,41.81369863013698,4.586301369863014,1,0,0,0,5.0,False,True,True,False
1400,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.32602739726028,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1401,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.32602739726028,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1402,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.32602739726028,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1403,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.32602739726028,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1404,0,Working,Secondary / secondary special,Married,House / apartment,26.824657534246576,3.682191780821918,1,0,0,1,2.0,False,False,False,True
1405,0,Working,Secondary / secondary special,Married,House / apartment,26.824657534246576,3.682191780821918,1,0,0,1,2.0,False,False,False,True
1406,0,Working,Secondary / secondary special,Married,House / apartment,26.824657534246576,3.682191780821918,1,0,0,1,2.0,False,False,False,True
1407,0,Working,Secondary / secondary special,Married,House / apartment,26.824657534246576,3.682191780821918,1,0,0,1,2.0,False,False,False,True
1408,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1409,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1410,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1411,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1412,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1413,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1414,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1415,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1416,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1417,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1418,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,29.58904109589041,8.673972602739726,1,0,0,0,2.0,False,False,False,False
1419,2,Working,Secondary / secondary special,Married,With parents,37.93698630136986,1.0027397260273974,1,0,1,0,4.0,False,False,False,True
1420,2,Working,Secondary / secondary special,Married,With parents,37.93698630136986,1.0027397260273974,1,0,1,0,4.0,False,False,False,True
1421,0,Pensioner,Higher education,Married,House / apartment,62.915068493150685,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True
1422,0,Pensioner,Higher education,Married,House / apartment,62.915068493150685,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True
1423,0,Pensioner,Higher education,Married,House / apartment,62.915068493150685,-1000.6657534246576,1,0,0,0,2.0,False,False,True,True
1424,1,Working,Higher education,Widow,House / apartment,35.964383561643835,3.504109589041096,1,0,0,0,2.0,False,True,True,True
1425,1,Working,Higher education,Widow,House / apartment,35.964383561643835,3.504109589041096,1,0,0,0,2.0,False,True,True,True
1426,1,Working,Higher education,Widow,House / apartment,35.964383561643835,3.504109589041096,1,0,0,0,2.0,False,True,True,True
1427,0,Working,Secondary / secondary special,Separated,House / apartment,33.88767123287671,0.5123287671232877,1,0,0,0,1.0,False,False,False,False
1428,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1429,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1430,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1431,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1432,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1433,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1434,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1435,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1436,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1437,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1438,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1439,0,Working,Higher education,Widow,House / apartment,32.87123287671233,4.101369863013699,1,0,0,0,1.0,False,False,True,True
1440,1,Working,Higher education,Married,House / apartment,32.602739726027394,2.0027397260273974,1,0,0,1,3.0,False,False,False,True
1441,1,Working,Higher education,Married,House / apartment,32.602739726027394,2.0027397260273974,1,0,0,1,3.0,False,False,False,True
1442,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1443,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1444,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1445,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1446,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1447,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1448,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1449,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1450,0,Working,Secondary / secondary special,Married,House / apartment,47.293150684931504,4.4301369863013695,1,0,0,0,2.0,False,True,True,True
1451,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1452,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1453,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1454,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1455,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1456,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,34.23013698630137,2.6794520547945204,1,0,0,0,1.0,False,True,False,True
1457,0,Working,Higher education,Married,House / apartment,51.78630136986301,23.695890410958903,1,0,0,0,2.0,False,False,False,True
1458,0,Working,Higher education,Married,House / apartment,51.78630136986301,23.695890410958903,1,0,0,0,2.0,False,False,False,True
1459,0,Working,Higher education,Married,House / apartment,51.78630136986301,23.695890410958903,1,0,0,0,2.0,False,False,False,True
1460,0,Working,Higher education,Single / not married,House / apartment,45.52328767123288,15.931506849315069,1,0,0,0,1.0,False,False,True,True
1461,0,Working,Higher education,Single / not married,House / apartment,45.52328767123288,15.931506849315069,1,0,0,0,1.0,False,False,True,True
1462,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1463,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1464,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1465,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1466,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1467,2,Commercial associate,Higher education,Married,House / apartment,38.63013698630137,9.926027397260274,1,0,0,0,4.0,False,False,True,True
1468,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1469,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1470,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1471,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1472,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1473,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1474,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1475,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1476,1,Working,Secondary / secondary special,Separated,House / apartment,44.6958904109589,2.416438356164384,1,0,0,0,2.0,False,True,True,True
1477,0,State servant,Higher education,Married,House / apartment,52.85479452054795,3.756164383561644,1,0,0,1,2.0,False,False,False,True
1478,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1479,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1480,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1481,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1482,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1483,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,29.493150684931507,6.016438356164383,1,0,0,1,3.0,False,False,False,True
1484,0,State servant,Secondary / secondary special,Married,House / apartment,43.156164383561645,7.589041095890411,1,0,0,0,2.0,False,True,False,False
1485,0,State servant,Secondary / secondary special,Married,House / apartment,43.156164383561645,7.589041095890411,1,0,0,0,2.0,False,True,False,False
1486,0,State servant,Secondary / secondary special,Married,House / apartment,43.156164383561645,7.589041095890411,1,0,0,0,2.0,False,True,False,False
1487,0,State servant,Secondary / secondary special,Married,House / apartment,43.156164383561645,7.589041095890411,1,0,0,0,2.0,False,True,False,False
1488,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1489,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1490,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1491,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1492,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1493,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1494,0,Working,Higher education,Single / not married,House / apartment,33.41095890410959,7.101369863013699,1,0,1,0,1.0,False,False,False,True
1495,2,Working,Higher education,Married,House / apartment,34.56164383561644,3.1671232876712327,1,0,0,0,4.0,False,True,True,True
1496,2,Working,Higher education,Married,House / apartment,34.56164383561644,3.1671232876712327,1,0,0,0,4.0,False,True,True,True
1497,1,Working,Lower secondary,Married,House / apartment,31.895890410958906,0.6794520547945205,1,1,1,0,3.0,False,True,False,False
1498,0,Commercial associate,Incomplete higher,Separated,House / apartment,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False,False,True,False
1499,0,Commercial associate,Incomplete higher,Separated,House / apartment,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False,False,True,False
1500,0,Commercial associate,Incomplete higher,Separated,House / apartment,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False,False,True,False
1501,0,Commercial associate,Incomplete higher,Separated,House / apartment,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False,False,True,False
1502,0,Commercial associate,Incomplete higher,Separated,House / apartment,38.61917808219178,3.682191780821918,1,0,1,1,1.0,False,False,True,False
1503,0,Working,Secondary / secondary special,Married,House / apartment,50.11780821917808,1.4273972602739726,1,1,0,0,2.0,False,True,True,True
1504,0,Working,Secondary / secondary special,Married,House / apartment,50.11780821917808,1.4273972602739726,1,1,0,0,2.0,False,True,True,True
1505,0,Working,Secondary / secondary special,Married,House / apartment,50.11780821917808,1.4273972602739726,1,1,0,0,2.0,False,True,True,True
1506,0,Working,Secondary / secondary special,Married,House / apartment,50.11780821917808,1.4273972602739726,1,1,0,0,2.0,False,True,True,True
1507,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.16438356164384,0.5835616438356165,1,0,0,1,1.0,False,False,False,False
1508,0,Pensioner,Secondary / secondary special,Married,House / apartment,52.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True
1509,0,Pensioner,Secondary / secondary special,Married,House / apartment,52.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True
1510,0,Pensioner,Secondary / secondary special,Married,House / apartment,52.23287671232877,-1000.6657534246576,1,0,0,0,2.0,False,True,False,True
1511,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1512,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1513,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1514,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1515,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1516,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1517,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1518,0,Working,Incomplete higher,Married,House / apartment,51.69315068493151,32.75068493150685,1,0,1,0,2.0,False,False,True,True
1519,0,Pensioner,Secondary / secondary special,Married,House / apartment,66.6054794520548,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1520,0,Working,Secondary / secondary special,Single / not married,House / apartment,63.032876712328765,31.75068493150685,1,1,1,0,1.0,False,False,False,True
1521,0,Working,Secondary / secondary special,Single / not married,House / apartment,63.032876712328765,31.75068493150685,1,1,1,0,1.0,False,False,False,True
1522,0,Working,Secondary / secondary special,Single / not married,House / apartment,63.032876712328765,31.75068493150685,1,1,1,0,1.0,False,False,False,True
1523,0,Working,Secondary / secondary special,Single / not married,House / apartment,63.032876712328765,31.75068493150685,1,1,1,0,1.0,False,False,False,True
1524,0,Working,Secondary / secondary special,Married,House / apartment,37.75068493150685,5.145205479452055,1,0,0,0,2.0,False,False,False,False
1525,0,Pensioner,Secondary / secondary special,Widow,House / apartment,65.2027397260274,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True
1526,0,Working,Secondary / secondary special,Married,House / apartment,31.34246575342466,6.7315068493150685,1,0,0,0,2.0,False,True,True,False
1527,0,Working,Secondary / secondary special,Married,House / apartment,46.2958904109589,15.402739726027397,1,0,0,0,2.0,False,False,False,True
1528,0,Pensioner,Higher education,Married,House / apartment,57.07671232876712,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1529,0,Pensioner,Higher education,Married,House / apartment,57.07671232876712,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1530,0,Pensioner,Higher education,Married,House / apartment,57.07671232876712,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1531,0,Pensioner,Higher education,Married,House / apartment,57.07671232876712,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1532,0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.04657534246575,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True
1533,0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.04657534246575,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True
1534,0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.04657534246575,-1000.6657534246576,1,0,0,0,1.0,False,False,False,True
1535,0,Working,Secondary / secondary special,Married,House / apartment,51.2054794520548,13.736986301369862,1,0,0,0,2.0,False,True,False,True
1536,0,Working,Secondary / secondary special,Married,House / apartment,51.2054794520548,13.736986301369862,1,0,0,0,2.0,False,True,False,True
1537,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.33698630136986,5.7315068493150685,1,0,1,0,2.0,False,False,False,True
1538,0,Commercial associate,Secondary / secondary special,Married,House / apartment,41.33698630136986,5.7315068493150685,1,0,1,0,2.0,False,False,False,True
1539,0,Pensioner,Secondary / secondary special,Widow,House / apartment,57.397260273972606,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False
1540,3,Working,Secondary / secondary special,Married,House / apartment,35.81643835616438,12.4,1,1,1,0,5.0,False,False,False,True
1541,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.01917808219178,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1542,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.01917808219178,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1543,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.01917808219178,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1544,1,Working,Secondary / secondary special,Married,House / apartment,30.9013698630137,1.3917808219178085,1,0,0,0,3.0,False,True,True,True
1545,1,Working,Secondary / secondary special,Married,House / apartment,30.9013698630137,1.3917808219178085,1,0,0,0,3.0,False,True,True,True
1546,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,46.04383561643836,7.315068493150685,1,0,0,0,1.0,False,False,False,True
1547,2,Commercial associate,Secondary / secondary special,Civil marriage,Co-op apartment,37.78630136986301,1.1424657534246576,1,0,0,0,4.0,False,False,False,True
1548,0,Pensioner,Higher education,Married,House / apartment,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1549,0,Pensioner,Higher education,Married,House / apartment,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1550,0,Pensioner,Higher education,Married,House / apartment,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1551,0,Pensioner,Higher education,Married,House / apartment,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1552,0,Pensioner,Higher education,Married,House / apartment,64.05205479452054,-1000.6657534246576,1,0,1,0,2.0,False,False,False,True
1553,1,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,32.07945205479452,13.652054794520549,1,0,0,0,2.0,False,False,True,False
1554,1,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,32.07945205479452,13.652054794520549,1,0,0,0,2.0,False,False,True,False
1555,1,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,32.07945205479452,13.652054794520549,1,0,0,0,2.0,False,False,True,False
1556,1,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,32.07945205479452,13.652054794520549,1,0,0,0,2.0,False,False,True,False
1557,0,Working,Secondary / secondary special,Separated,House / apartment,46.21369863013699,11.4,1,0,0,0,1.0,False,False,False,False
1558,0,Working,Secondary / secondary special,Separated,House / apartment,46.21369863013699,11.4,1,0,0,0,1.0,False,False,False,False
1559,0,Working,Secondary / secondary special,Separated,House / apartment,46.21369863013699,11.4,1,0,0,0,1.0,False,False,False,False
1560,0,Pensioner,Lower secondary,Married,House / apartment,59.91232876712328,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1561,1,Working,Secondary / secondary special,Married,House / apartment,41.52328767123288,4.646575342465753,1,1,0,0,3.0,False,True,True,True
1562,1,Working,Secondary / secondary special,Married,House / apartment,41.52328767123288,4.646575342465753,1,1,0,0,3.0,False,True,True,True
1563,1,Working,Secondary / secondary special,Married,House / apartment,41.52328767123288,4.646575342465753,1,1,0,0,3.0,False,True,True,True
1564,0,Working,Higher education,Married,House / apartment,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False,True,False,True
1565,0,Working,Higher education,Married,House / apartment,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False,True,False,True
1566,0,Working,Higher education,Married,House / apartment,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False,True,False,True
1567,0,Working,Higher education,Married,House / apartment,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False,True,False,True
1568,0,Working,Higher education,Married,House / apartment,27.76986301369863,1.476712328767123,1,1,1,0,2.0,False,True,False,True
1569,0,Pensioner,Secondary / secondary special,Married,House / apartment,66.21095890410959,-1000.6657534246576,1,0,0,0,2.0,False,False,False,True
1570,0,Working,Secondary / secondary special,Civil marriage,House / apartment,51.57808219178082,27.991780821917807,1,0,0,0,2.0,False,False,False,True
1571,1,Working,Higher education,Married,House / apartment,33.66575342465753,4.47945205479452,1,0,0,1,3.0,False,False,False,True
1572,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.9041095890411,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False
1573,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.9041095890411,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False
1574,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.9041095890411,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False
1575,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,57.9041095890411,-1000.6657534246576,1,0,0,0,1.0,False,False,False,False
1576,1,Working,Higher education,Married,House / apartment,31.232876712328768,4.145205479452055,1,0,0,0,3.0,False,True,False,True
1577,1,Working,Higher education,Married,House / apartment,31.232876712328768,4.145205479452055,1,0,0,0,3.0,False,True,False,True
1578,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,37.41917808219178,17.487671232876714,1,1,1,0,2.0,False,False,False,False
1579,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,37.41917808219178,17.487671232876714,1,1,1,0,2.0,False,False,False,False
1580,0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,37.41917808219178,17.487671232876714,1,1,1,0,2.0,False,False,False,False
1581,0,Pensioner,Secondary / secondary special,Separated,House / apartment,59.68767123287671,-1000.6657534246576,1,0,1,0,1.0,False,False,False,True
1582,0,Pensioner,Lower secondary,Married,House / apartment,64.0027397260274,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1583,1,State servant,Secondary / secondary special,Married,House / apartment,41.31780821917808,5.646575342465753,1,0,1,0,3.0,False,False,False,True
1584,1,Working,Secondary / secondary special,Civil marriage,House / apartment,48.5972602739726,12.904109589041097,1,1,1,0,3.0,False,False,False,True
1585,1,Working,Secondary / secondary special,Civil marriage,House / apartment,48.5972602739726,12.904109589041097,1,1,1,0,3.0,False,False,False,True
1586,1,Working,Secondary / secondary special,Civil marriage,House / apartment,48.5972602739726,12.904109589041097,1,1,1,0,3.0,False,False,False,True
1587,0,Pensioner,Secondary / secondary special,Married,House / apartment,58.26849315068493,-1000.6657534246576,1,0,0,0,2.0,False,False,False,False
1588,0,Working,Secondary / secondary special,Married,House / apartment,47.21917808219178,7.397260273972603,1,0,1,0,2.0,False,True,True,True
1589,0,Working,Secondary / secondary special,Married,House / apartment,47.21917808219178,7.397260273972603,1,0,1,0,2.0,False,True,True,True
